_id,name,compensation,employer,address,link
40598198,Инженер-испытатель,"{'max': 80000, 'val': 'руб', 'min': None}",ОАО НПО ЦКТИ,Санкт-Петербург,https://ramenskoye.hh.ru/vacancy/40598198?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40988704,Инженер-программист,"{'min': 80000, 'val': 'руб', 'max': None}",ООО ОДИСС,Москва,https://ramenskoye.hh.ru/vacancy/40988704?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40835611,Инженер,"{'min': 50000, 'val': 'руб', 'max': None}", Смарт Персонал Сервис,Воронеж,https://ramenskoye.hh.ru/vacancy/40835611?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40755755,Инженер-технолог,"{'min': None, 'max': None, 'val': None}"," Прибор, НПО","Санкт-Петербург, Василеостровская",https://ramenskoye.hh.ru/vacancy/40755755?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40628016,Инженер КИПиА,"{'min': 50000, 'val': 'руб', 'max': None}",ООО Газтехносервис,Тюмень,https://ramenskoye.hh.ru/vacancy/40628016?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40578017,Инженер-электроник,"{'min': 80000, 'max': 120000, 'val': 'руб'}",ООО Первый ампер,Санкт-Петербург,https://ramenskoye.hh.ru/vacancy/40578017?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40700610,Инженер КИПиА / Инженер сервиса,"{'min': 40000, 'max': 90000, 'val': 'руб'}",ООО АТК,Пермь,https://ramenskoye.hh.ru/vacancy/40700610?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40584818,Сервисный инженер,"{'min': None, 'max': None, 'val': None}"," JUNGHEINRICH, Подъемно-погрузочная техника",Зеленоград,https://ramenskoye.hh.ru/vacancy/40584818?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41009937,Инженер ПТО,"{'min': 60000, 'val': 'руб', 'max': None}",ООО Линк Электро,"Санкт-Петербург, Фрунзенская",https://ramenskoye.hh.ru/vacancy/41009937?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40752486,Инженер-проектировщик/ведущий инженер,"{'min': 70000, 'max': 80000, 'val': 'руб'}",ООО Аспк,Сургут,https://ramenskoye.hh.ru/vacancy/40752486?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41051483,Инженер-сметчик,"{'min': 50000, 'max': 60000, 'val': 'руб'}",ООО СтройВысотРегион,"Санкт-Петербург, Приморская",https://ramenskoye.hh.ru/vacancy/41051483?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40707936,Сервисный инженер,"{'min': 50000, 'val': 'руб', 'max': None}",ООО АМТЕК,Москва,https://ramenskoye.hh.ru/vacancy/40707936?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41030793,Инженер по продажам,"{'min': 25000, 'max': 200000, 'val': 'руб'}","ООО Аполло, Завод металлоконструкций","Самара, Юнгородок",https://ramenskoye.hh.ru/vacancy/41030793?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40963407,Сервисный инженер,"{'min': 40000, 'val': 'руб', 'max': None}",ООО Оптимальный,Стерлитамак,https://ramenskoye.hh.ru/vacancy/40963407?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
38396842,Инженер-сметчик,"{'max': 100000, 'val': 'руб', 'min': None}",ОАО Спортивный комплекс Олимпийский,"Москва, Проспект Мира и еще 1 ",https://ramenskoye.hh.ru/vacancy/38396842?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40649371,Инженер,"{'min': 70000, 'max': 70000, 'val': 'руб'}",ОАО Технопарк Санкт-Петербурга,"Санкт-Петербург, Петроградская",https://ramenskoye.hh.ru/vacancy/40649371?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41044106,Инженер ПТО,"{'min': 50000, 'val': 'руб', 'max': None}",ООО ИнертГрад,Сочи,https://ramenskoye.hh.ru/vacancy/41044106?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41059572,Инженер-технолог,"{'min': None, 'max': None, 'val': None}",АО Независимая нефтегазовая компания,Хабаровск,https://ramenskoye.hh.ru/vacancy/41059572?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40919156,Инженер-лаборант,"{'min': 30000, 'val': 'руб', 'max': None}",АО НЕВА МЕТАЛЛ ПОСУДА,Санкт-Петербург,https://ramenskoye.hh.ru/vacancy/40919156?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40623842,Инженер по качеству,"{'min': 500, 'val': 'белруб', 'max': None}",ЗАО Витэкс,Минск,https://ramenskoye.hh.ru/vacancy/40623842?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40613424,Инженер-технолог,"{'max': 50000, 'val': 'руб', 'min': None}",ООО Гидротермаль,Нижний Новгород,https://ramenskoye.hh.ru/vacancy/40613424?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40689708,Инженер-проектировщик,"{'min': None, 'max': None, 'val': None}", Тенсар Инновэйтив Солюшнз,"Санкт-Петербург, Горьковская",https://ramenskoye.hh.ru/vacancy/40689708?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41049271,Инженер УКС,"{'min': 95000, 'max': 95000, 'val': 'руб'}", Intertek (Moody International),Новый Уренгой,https://ramenskoye.hh.ru/vacancy/41049271?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
39394239,Инженер-сметчик,"{'min': 95000, 'max': 95000, 'val': 'руб'}", Intertek (Moody International),Казань,https://ramenskoye.hh.ru/vacancy/39394239?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41038735,Инженер ПТО,"{'min': 40000, 'val': 'руб', 'max': None}",ООО Горизонт,Сочи,https://ramenskoye.hh.ru/vacancy/41038735?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41067708,Инженер/конструктор,"{'min': 200, 'val': 'белруб', 'max': None}",ООО МОНОЛИТКОМПЛЕКТ-ИНВЕСТ,"Минск, Фрунзенская",https://ramenskoye.hh.ru/vacancy/41067708?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41029585,Инженер ПТО,"{'min': 95000, 'val': 'руб', 'max': None}",ООО Технопром Инжиниринг,Москва,https://ramenskoye.hh.ru/vacancy/41029585?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40685926,Инженер-технолог,"{'min': 60000, 'val': 'руб', 'max': None}",ЗАО ТехноКлип,Санкт-Петербург,https://ramenskoye.hh.ru/vacancy/40685926?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40753219,Инженер - энергетик,"{'max': 75000, 'val': 'руб', 'min': None}",ООО Мегаполис,Владимир,https://ramenskoye.hh.ru/vacancy/40753219?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40993819,Инженер-химик,"{'min': None, 'max': None, 'val': None}",ООО Ксантис Фарма,Киров (Кировская область),https://ramenskoye.hh.ru/vacancy/40993819?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40584602,Сервисный инженер,"{'min': None, 'max': None, 'val': None}"," JUNGHEINRICH, Подъемно-погрузочная техника",Екатеринбург,https://ramenskoye.hh.ru/vacancy/40584602?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41065879,Инженер-строитель,"{'min': 50000, 'val': 'руб', 'max': None}",ООО ЮжФарм,Славянск-на-Кубани,https://ramenskoye.hh.ru/vacancy/41065879?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40292664,Инженер-химик,"{'min': None, 'max': None, 'val': None}", Coca-Cola HBC Russia,"Москва, Новопеределкино",https://ramenskoye.hh.ru/vacancy/40292664?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40875306,Инженер ПТО,"{'min': 50000, 'max': 60000, 'val': 'руб'}",ООО Алюстек Фасад,Санкт-Петербург,https://ramenskoye.hh.ru/vacancy/40875306?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41047218,Инженер-энергетик,"{'min': None, 'max': None, 'val': None}",ООО РН-Транспорт,Нефтеюганск,https://ramenskoye.hh.ru/vacancy/41047218?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40986979,Инженер-технолог,"{'min': None, 'max': None, 'val': None}",ООО ИПК Гелар,Пермь,https://ramenskoye.hh.ru/vacancy/40986979?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40750352,Инженер - Технолог,"{'min': None, 'max': None, 'val': None}",ООО ТД Альфеко,Нижний Новгород,https://ramenskoye.hh.ru/vacancy/40750352?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41062864,Инженер по ГСМ,"{'min': 45000, 'max': 45000, 'val': 'руб'}",ООО АвиаСервис,Калуга,https://ramenskoye.hh.ru/vacancy/41062864?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40216425,Инженер ПТО,"{'min': 70000, 'val': 'руб', 'max': None}",ООО Нео-Терм,Химки,https://ramenskoye.hh.ru/vacancy/40216425?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41059229,Инженер-энергетик,"{'min': None, 'max': None, 'val': None}","ПАО МегаФон, Инженерные",Находка,https://ramenskoye.hh.ru/vacancy/41059229?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40768340,Инженер ПТО,"{'min': 60000, 'max': 70000, 'val': 'руб'}",ООО МХИК Синергия,Челябинск,https://ramenskoye.hh.ru/vacancy/40768340?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41046348,Инженер-технолог,"{'min': None, 'max': None, 'val': None}",АО НПП Исток им. Шокина,Фрязино,https://ramenskoye.hh.ru/vacancy/41046348?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40461022,Инженер,"{'min': None, 'max': None, 'val': None}",ООО Электрорегион,Рязань,https://ramenskoye.hh.ru/vacancy/40461022?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40678537,Инженер-лаборант,"{'min': None, 'max': None, 'val': None}",ООО Эксперт,Москва,https://ramenskoye.hh.ru/vacancy/40678537?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40782209,Сервисный инженер / инженер-электрик,"{'min': 60000, 'max': 80000, 'val': 'руб'}",ООО ЛитТрансСервис,"Москва, Сходненская и еще 2 ",https://ramenskoye.hh.ru/vacancy/40782209?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40566313,Техник-инженер,"{'min': 70000, 'val': 'руб', 'max': None}", А1 ПАРК,Сургут,https://ramenskoye.hh.ru/vacancy/40566313?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40651197,Инженер-технолог,"{'max': 100000, 'val': 'руб', 'min': None}", Веза,Фрязино,https://ramenskoye.hh.ru/vacancy/40651197?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41067890,Инженер ПТО,"{'min': 100000, 'val': 'руб', 'max': None}",ООО ТАС,Красноярск,https://ramenskoye.hh.ru/vacancy/41067890?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41052440,Инженер-конструктор,"{'min': 35000, 'val': 'руб', 'max': None}",ООО Ферзиковский Завод Зенча Тэн,Ферзиково,https://ramenskoye.hh.ru/vacancy/41052440?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40972311,Инженер-проектировщик (Сормовский р-н),"{'min': None, 'max': None, 'val': None}", Империя кадров,Нижний Новгород,https://ramenskoye.hh.ru/vacancy/40972311?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40861911,Инженер ПТО,"{'min': 30000, 'max': 60000, 'val': 'руб'}",АО СП-Крон,Пермь,https://ramenskoye.hh.ru/vacancy/40861911?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40862455,Главный инженер - технолог,"{'min': 80000, 'val': 'руб', 'max': None}",ООО ВЕСТА,Санкт-Петербург,https://ramenskoye.hh.ru/vacancy/40862455?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41055186,Инженер ПТО,"{'min': 70000, 'max': 70000, 'val': 'руб'}",ООО СТРОЙИНДУСТРИЯ,Домодедово,https://ramenskoye.hh.ru/vacancy/41055186?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40690075,Инженер ПТО,"{'min': 60000, 'max': 70000, 'val': 'руб'}",ООО Каркасные Технологии,Санкт-Петербург,https://ramenskoye.hh.ru/vacancy/40690075?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41058009,Инженер-сметчик,"{'min': 90000, 'val': 'руб', 'max': None}",ООО Ремсар,"Москва, Свиблово",https://ramenskoye.hh.ru/vacancy/41058009?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41056653,Инженер ОТК,"{'min': None, 'max': None, 'val': None}",ООО Протемол,Вологда,https://ramenskoye.hh.ru/vacancy/41056653?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40959035,Инженер ПТО,"{'min': 50000, 'val': 'руб', 'max': None}",ООО МитраЛад,"Санкт-Петербург, Озерки",https://ramenskoye.hh.ru/vacancy/40959035?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
39709065,Инженер-конструктор,"{'min': 500, 'val': 'белруб', 'max': None}", Ю-Пласт Бел,Минск,https://ramenskoye.hh.ru/vacancy/39709065?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40902407,Инженер ПТО,"{'min': None, 'max': None, 'val': None}",ООО Атоминопром,"Москва, Ленинский проспект",https://ramenskoye.hh.ru/vacancy/40902407?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40975205,Инженер,"{'min': 50000, 'val': 'руб', 'max': None}",ООО Архимед,"Москва, Семеновская",https://ramenskoye.hh.ru/vacancy/40975205?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41046049,Инженер-конструктор,"{'min': 25000, 'val': 'руб', 'max': None}",ООО Теплотрон,Курск,https://ramenskoye.hh.ru/vacancy/41046049?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41079745,Инженер ПТО,"{'min': 60000, 'max': 80000, 'val': 'руб'}",ООО ТС Строй,Иркутск,https://ramenskoye.hh.ru/vacancy/41079745?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40888145,Инженер ПТО,"{'min': 1000, 'max': 500, 'val': 'белруб'}",ООО Гомельсантехника,Гомель,https://ramenskoye.hh.ru/vacancy/40888145?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40756632,Инженер-конструктор,"{'min': 55000, 'val': 'руб', 'max': None}",ООО Тетра,Санкт-Петербург,https://ramenskoye.hh.ru/vacancy/40756632?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40734020,Дежурный инженер,"{'min': 38000, 'val': 'руб', 'max': None}",ООО Агора-Центр,Екатеринбург,https://ramenskoye.hh.ru/vacancy/40734020?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40359304,Инженер,"{'min': 70000, 'max': 70000, 'val': 'руб'}",ООО РУБИН,Москва,https://ramenskoye.hh.ru/vacancy/40359304?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40952720,Cервис-инженер,"{'min': None, 'max': None, 'val': None}", Nexign (АО «Нэксайн»),"Санкт-Петербург, Василеостровская и еще 1 ",https://ramenskoye.hh.ru/vacancy/40952720?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40952672,Инженер контроля качества по общестроительным работам,"{'min': None, 'max': None, 'val': None}",ТОО BAZIS CONSTRUCTION,Алматы,https://ramenskoye.hh.ru/vacancy/40952672?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40563952,Главный инженер,"{'min': None, 'max': None, 'val': None}", Группа компаний ЗТИ,Новосибирск,https://ramenskoye.hh.ru/vacancy/40563952?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40850590,Инженер ПТО,"{'min': 60000, 'val': 'руб', 'max': None}",ООО Мегастрой,Москва,https://ramenskoye.hh.ru/vacancy/40850590?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41015041,Инженер-проектировщик,"{'min': 15000, 'max': 35000, 'val': 'грн'}", Укркомпозит,Днепр (Днепропетровск),https://ramenskoye.hh.ru/vacancy/41015041?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
39394237,Инженер-сметчик,"{'min': 95000, 'max': 95000, 'val': 'руб'}", Intertek (Moody International),Омск,https://ramenskoye.hh.ru/vacancy/39394237?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40691151,Инженер-программист,"{'min': None, 'max': None, 'val': None}", SteadyControl,Воронеж,https://ramenskoye.hh.ru/vacancy/40691151?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40614281,Сервисный инженер,"{'min': 55000, 'max': 65000, 'val': 'руб'}",ООО Комм Пасс,"Москва, Беговая",https://ramenskoye.hh.ru/vacancy/40614281?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41044818,Инженер,"{'min': 12000, 'max': 13000, 'val': 'руб'}", ФКУ ЦХиСО ГУ МВД России по Новосибирской области,"Новосибирск, площадь Карла Маркса",https://ramenskoye.hh.ru/vacancy/41044818?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40583717,Сервисный инженер,"{'min': 40000, 'val': 'руб', 'max': None}", Гиперкомпьютер,Москва,https://ramenskoye.hh.ru/vacancy/40583717?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41061680,Инженер по метрологии,"{'min': 40000, 'max': 50000, 'val': 'руб'}",ООО АСУ-Инжиниринг,Уфа,https://ramenskoye.hh.ru/vacancy/41061680?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41046459,Инженер-технолог,"{'min': 53000, 'max': 55000, 'val': 'руб'}",АО ОТЭКО,Керчь,https://ramenskoye.hh.ru/vacancy/41046459?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40986041,Инженер,"{'max': 800, 'val': 'белруб', 'min': None}",УП Беллесэкспорт,"Минск, Молодежная",https://ramenskoye.hh.ru/vacancy/40986041?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
